"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2000-03-01T06:00:00.000Z","1,366.42","1,552.87","1,346.62","1,498.58","9.67","9.05","26,156,200,000"
"2000-04-03T05:00:00.000Z","1,498.58","1,527.19","1,339.40","1,452.43","-3.08","-3.70","20,106,460,000"
"2000-05-01T05:00:00.000Z","1,452.43","1,481.51","1,361.09","1,420.60","-2.19","-2.81","19,898,300,000"
"2000-06-01T05:00:00.000Z","1,420.60","1,488.93","1,420.60","1,454.60","2.39","1.77","21,738,300,000"
"2000-07-03T05:00:00.000Z","1,454.60","1,517.32","1,413.89","1,430.83","-1.63","-2.26","19,089,100,000"
"2000-08-01T05:00:00.000Z","1,430.83","1,525.21","1,425.43","1,517.68","6.07","5.45","20,363,700,000"
"2000-09-01T05:00:00.000Z","1,517.68","1,530.09","1,419.44","1,436.51","-5.35","-5.97","20,838,300,000"
"2000-10-02T05:00:00.000Z","1,436.52","1,454.82","1,305.79","1,429.40","-0.49","-1.12","25,951,400,000"
"2000-11-01T06:00:00.000Z","1,429.40","1,438.46","1,294.90","1,314.95","-8.01","-8.63","20,532,300,000"
"2000-12-01T06:00:00.000Z","1,314.95","1,389.05","1,254.07","1,320.28","0.41","-0.22","23,610,800,000"
"2001-01-02T06:00:00.000Z","1,320.28","1,383.37","1,274.62","1,366.01","3.46","2.84","27,829,800,000"
"2001-02-01T06:00:00.000Z","1,366.01","1,376.38","1,215.44","1,239.94","-9.23","-9.85","21,644,400,000"
"2001-03-01T06:00:00.000Z","1,239.94","1,267.42","1,081.19","1,160.33","-6.42","-7.04","27,806,610,000"
"2001-04-02T05:00:00.000Z","1,160.33","1,269.30","1,091.99","1,249.46","7.68","7.06","25,409,990,000"
"2001-05-01T05:00:00.000Z","1,249.46","1,315.93","1,232.00","1,255.82","0.51","-0.11","24,525,900,000"
"2001-06-01T05:00:00.000Z","1,255.82","1,286.62","1,203.03","1,224.38","-2.50","-3.13","24,748,030,000"
"2001-07-02T05:00:00.000Z","1,224.42","1,239.78","1,165.54","1,211.23","-1.07","-1.70","23,793,710,000"
"2001-08-01T05:00:00.000Z","1,211.23","1,226.27","1,124.87","1,133.58","-6.41","-7.03","23,359,200,000"
"2001-09-04T05:00:00.000Z","1,133.58","1,155.40","944.75","1,040.94","-8.17","-8.80","25,025,290,000"
"2001-10-01T05:00:00.000Z","1,040.94","1,110.61","1,026.76","1,059.78","1.81","1.19","29,951,280,000"
"2001-11-01T06:00:00.000Z","1,059.78","1,163.38","1,054.31","1,139.45","7.52","6.89","26,330,000,000"
"2001-12-03T06:00:00.000Z","1,139.45","1,173.62","1,114.53","1,148.08","0.76","0.13","25,128,570,000"
"2002-01-02T06:00:00.000Z","1,148.08","1,176.97","1,081.66","1,130.20","-1.56","-2.18","29,746,200,000"
"2002-02-01T06:00:00.000Z","1,130.20","1,130.20","1,074.36","1,106.73","-2.08","-2.70","26,047,600,000"
"2002-03-01T06:00:00.000Z","1,106.73","1,173.94","1,106.73","1,147.39","3.67","3.05","26,563,200,000"
"2002-04-01T06:00:00.000Z","1,147.39","1,147.84","1,063.46","1,076.92","-6.14","-6.76","28,568,900,000"
"2002-05-01T05:00:00.000Z","1,076.92","1,106.59","1,048.96","1,067.14","-0.91","-1.53","26,905,500,000"
"2002-06-03T05:00:00.000Z","1,067.14","1,070.74","952.92","989.82","-7.25","-7.87","29,981,510,000"
"2002-07-01T05:00:00.000Z","989.82","994.46","775.68","911.62","-7.90","-8.52","42,228,720,000"
"2002-08-01T05:00:00.000Z","911.62","965.00","833.44","916.07","0.49","-0.13","29,298,400,000"
"2002-09-03T05:00:00.000Z","916.07","924.02","800.20","815.28","-11.00","-11.63","27,723,710,000"
"2002-10-01T05:00:00.000Z","815.28","907.44","768.63","885.76","8.64","8.02","37,856,310,000"
"2002-11-01T06:00:00.000Z","885.76","941.82","872.05","936.31","5.71","5.08","29,200,960,000"
"2002-12-02T06:00:00.000Z","936.31","954.28","869.45","879.82","-6.03","-6.66","25,993,640,000"
"2003-01-02T06:00:00.000Z","879.82","935.05","840.34","855.70","-2.74","-3.36","30,749,580,000"
"2003-02-03T06:00:00.000Z","855.70","864.64","806.29","841.15","-1.70","-2.32","25,235,300,000"
"2003-03-03T06:00:00.000Z","841.15","895.90","788.90","848.18","0.84","0.21","30,080,030,000"
"2003-04-01T06:00:00.000Z","848.18","924.24","847.85","916.92","8.10","7.48","29,669,610,000"
"2003-05-01T05:00:00.000Z","916.92","965.38","902.83","963.59","5.09","4.47","30,952,100,000"
"2003-06-02T05:00:00.000Z","963.59","1,015.33","963.59","974.50","1.13","0.51","31,219,400,000"
"2003-07-01T05:00:00.000Z","974.50","1,015.41","962.10","990.31","1.62","1.00","31,553,200,000"
"2003-08-01T05:00:00.000Z","990.31","1,011.01","960.84","1,008.01","1.79","1.16","24,881,470,000"
"2003-09-02T05:00:00.000Z","1,008.01","1,040.29","990.36","995.97","-1.19","-1.82","29,940,110,000"
"2003-10-01T05:00:00.000Z","995.97","1,053.79","995.97","1,050.71","5.50","4.87","32,298,500,000"
"2003-11-03T06:00:00.000Z","1,050.71","1,063.65","1,031.20","1,058.20","0.71","0.09","24,463,220,000"
"2003-12-01T06:00:00.000Z","1,058.20","1,112.56","1,053.41","1,111.92","5.08","4.45","27,839,130,000"
"2004-01-02T06:00:00.000Z","1,111.92","1,155.38","1,105.08","1,131.13","1.73","1.10","32,820,000,000"
"2004-02-02T06:00:00.000Z","1,131.13","1,158.98","1,124.44","1,144.94","1.22","0.60","27,985,600,000"
"2004-03-01T06:00:00.000Z","1,144.94","1,163.23","1,087.16","1,126.21","-1.64","-2.26","33,597,900,000"
"2004-04-01T06:00:00.000Z","1,126.21","1,150.57","1,107.23","1,107.30","-1.68","-2.30","31,611,900,000"
"2004-05-03T05:00:00.000Z","1,107.30","1,127.74","1,076.32","1,120.68","1.21","0.59","29,326,400,000"
"2004-06-01T05:00:00.000Z","1,120.68","1,146.34","1,113.32","1,140.84","1.80","1.18","27,529,500,000"
"2004-07-01T05:00:00.000Z","1,140.84","1,140.84","1,078.78","1,101.72","-3.43","-4.05","29,285,600,000"
"2004-08-02T05:00:00.000Z","1,101.72","1,109.68","1,060.72","1,104.24","0.23","-0.39","26,586,800,000"
"2004-09-01T05:00:00.000Z","1,104.24","1,131.54","1,099.18","1,114.58","0.94","0.31","26,829,870,000"
"2004-10-01T05:00:00.000Z","1,114.58","1,142.05","1,090.29","1,130.20","1.40","0.78","31,511,000,000"
"2004-11-01T06:00:00.000Z","1,130.20","1,188.46","1,127.60","1,173.82","3.86","3.24","30,460,280,000"
"2004-12-01T06:00:00.000Z","1,173.78","1,217.33","1,173.78","1,211.92","3.25","2.62","31,102,500,000"
"2005-01-03T06:00:00.000Z","1,211.92","1,217.80","1,163.75","1,181.27","-2.53","-3.15","31,498,800,000"
"2005-02-01T06:00:00.000Z","1,181.27","1,212.44","1,180.95","1,203.60","1.89","1.27","29,297,410,000"
"2005-03-01T06:00:00.000Z","1,203.60","1,229.11","1,163.69","1,180.59","-1.91","-2.53","39,014,150,000"
"2005-04-01T06:00:00.000Z","1,180.59","1,191.88","1,136.15","1,156.85","-2.01","-2.63","43,424,270,000"
"2005-05-02T05:00:00.000Z","1,156.85","1,199.56","1,146.18","1,191.50","3.00","2.37","39,321,990,000"
"2005-06-01T05:00:00.000Z","1,191.50","1,219.59","1,188.30","1,191.33","-0.01","-0.64","40,334,040,000"
"2005-07-01T05:00:00.000Z","1,191.33","1,245.15","1,183.55","1,234.18","3.60","2.97","37,464,670,000"
"2005-08-01T05:00:00.000Z","1,234.18","1,245.86","1,201.07","1,220.33","-1.12","-1.75","42,030,090,000"
"2005-09-01T05:00:00.000Z","1,220.33","1,243.13","1,205.35","1,228.81","0.69","0.07","44,777,510,000"
"2005-10-03T05:00:00.000Z","1,228.81","1,233.34","1,168.20","1,207.01","-1.77","-2.40","49,793,790,000"
"2005-11-01T06:00:00.000Z","1,207.01","1,270.64","1,201.07","1,249.48","3.52","2.90","45,102,870,000"
"2005-12-01T06:00:00.000Z","1,249.48","1,275.80","1,246.59","1,248.29","-0.10","-0.72","41,756,130,000"
"2006-01-03T06:00:00.000Z","1,248.29","1,294.90","1,245.74","1,280.08","2.55","1.92","49,211,650,000"
"2006-02-01T06:00:00.000Z","1,280.08","1,297.57","1,253.61","1,280.66","0.05","-0.58","42,859,940,000"
"2006-03-01T06:00:00.000Z","1,280.66","1,310.88","1,268.42","1,294.87","1.11","0.49","50,905,040,000"
"2006-04-03T05:00:00.000Z","1,302.88","1,318.16","1,280.74","1,310.61","1.22","0.59","43,308,430,000"
"2006-05-01T05:00:00.000Z","1,310.61","1,326.70","1,245.34","1,270.09","-3.09","-3.71","54,312,830,000"
"2006-06-01T05:00:00.000Z","1,270.05","1,290.68","1,219.29","1,270.20","0.01","-0.61","54,873,260,000"
"2006-07-03T05:00:00.000Z","1,270.06","1,280.42","1,224.54","1,276.66","0.51","-0.11","46,348,220,000"
"2006-08-01T05:00:00.000Z","1,278.53","1,306.74","1,261.30","1,303.82","2.13","1.50","50,485,620,000"
"2006-09-01T05:00:00.000Z","1,303.80","1,340.28","1,290.93","1,335.85","2.46","1.83","49,001,440,000"
"2006-10-02T05:00:00.000Z","1,335.82","1,389.45","1,327.10","1,377.94","3.15","2.53","56,793,620,000"
"2006-11-01T06:00:00.000Z","1,377.76","1,407.89","1,360.98","1,400.63","1.65","1.02","55,343,930,000"
"2006-12-01T06:00:00.000Z","1,400.63","1,431.81","1,385.93","1,418.30","1.26","0.64","47,578,780,000"
"2007-01-03T06:00:00.000Z","1,418.03","1,441.61","1,403.97","1,438.24","1.41","0.78","56,686,200,000"
"2007-02-01T06:00:00.000Z","1,437.90","1,461.57","1,389.42","1,406.82","-2.18","-2.81","51,844,990,000"
"2007-03-01T06:00:00.000Z","1,406.80","1,438.89","1,363.98","1,420.86","1.00","0.38","67,622,250,000"
"2007-04-02T05:00:00.000Z","1,420.83","1,498.02","1,416.37","1,482.37","4.33","3.71","57,032,470,000"
"2007-05-01T05:00:00.000Z","1,482.37","1,535.56","1,476.70","1,530.62","3.25","2.63","64,958,050,000"
"2007-06-01T05:00:00.000Z","1,530.62","1,540.56","1,484.18","1,503.35","-1.78","-2.40","65,322,800,000"
"2007-07-02T05:00:00.000Z","1,504.66","1,555.90","1,454.25","1,455.27","-3.20","-3.82","70,337,430,000"
"2007-08-01T05:00:00.000Z","1,455.18","1,503.89","1,370.60","1,473.99","1.29","0.66","91,381,760,000"
"2007-09-04T05:00:00.000Z","1,473.96","1,538.74","1,439.29","1,526.75","3.58","2.96","57,809,700,000"
"2007-10-01T05:00:00.000Z","1,527.29","1,576.09","1,489.56","1,549.38","1.48","0.86","76,022,580,000"
"2007-11-01T05:00:00.000Z","1,545.79","1,545.79","1,406.10","1,481.14","-4.40","-5.03","86,246,950,000"
"2007-12-03T06:00:00.000Z","1,479.63","1,523.57","1,435.65","1,468.36","-0.86","-1.49","64,821,670,000"
"2008-01-02T06:00:00.000Z","1,467.97","1,471.77","1,270.05","1,378.55","-6.12","-6.74","98,475,340,000"
"2008-02-01T06:00:00.000Z","1,378.60","1,396.02","1,316.75","1,330.63","-3.48","-4.10","78,536,130,000"
"2008-03-03T06:00:00.000Z","1,330.45","1,359.68","1,256.98","1,322.70","-0.60","-1.22","93,189,170,000"
"2008-04-01T05:00:00.000Z","1,326.41","1,404.57","1,324.35","1,385.59","4.75","4.13","85,978,630,000"
"2008-05-01T05:00:00.000Z","1,385.97","1,440.24","1,373.07","1,400.38","1.07","0.44","80,990,480,000"
"2008-06-02T05:00:00.000Z","1,399.62","1,404.05","1,272.00","1,280.00","-8.60","-9.22","96,614,040,000"
"2008-07-01T05:00:00.000Z","1,276.69","1,292.17","1,200.44","1,267.38","-0.99","-1.61","124,980,570,000"
"2008-08-01T05:00:00.000Z","1,269.42","1,313.15","1,247.45","1,282.83","1.22","0.60","86,266,010,000"
"2008-09-02T05:00:00.000Z","1,287.83","1,303.04","1,106.42","1,166.36","-9.08","-9.70","140,007,320,000"
"2008-10-01T05:00:00.000Z","1,164.17","1,167.03","839.80","968.75","-16.94","-17.57","159,823,030,000"
"2008-11-03T06:00:00.000Z","968.67","1,007.51","741.02","896.24","-7.48","-8.11","115,660,210,000"
"2008-12-01T06:00:00.000Z","888.61","918.85","815.69","903.25","0.78","0.16","112,884,470,000"
"2009-01-02T06:00:00.000Z","902.99","943.85","804.30","825.88","-8.57","-9.19","112,090,640,000"
"2009-02-02T06:00:00.000Z","823.09","875.01","734.52","735.09","-10.99","-11.62","124,492,210,000"
"2009-03-02T06:00:00.000Z","729.57","832.98","666.79","797.87","8.54","7.92","161,843,640,000"
"2009-04-01T05:00:00.000Z","793.59","888.70","783.32","872.81","9.39","8.77","138,855,320,000"
"2009-05-01T05:00:00.000Z","872.74","930.17","866.10","919.14","5.31","4.69","131,614,940,000"
"2009-06-01T05:00:00.000Z","923.26","956.23","888.86","919.32","0.02","-0.60","112,653,150,000"
"2009-07-01T05:00:00.000Z","920.82","996.68","869.32","987.48","7.41","6.79","106,635,790,000"
"2009-08-03T05:00:00.000Z","990.22","1,039.47","978.51","1,020.62","3.36","2.73","116,059,270,000"
"2009-09-01T05:00:00.000Z","1,019.52","1,080.15","991.97","1,057.08","3.57","2.95","112,295,490,000"
"2009-10-01T05:00:00.000Z","1,054.91","1,101.36","1,019.95","1,036.19","-1.98","-2.60","113,410,990,000"
"2009-11-02T06:00:00.000Z","1,036.18","1,113.69","1,029.38","1,095.63","5.74","5.11","84,981,530,000"
"2009-12-01T06:00:00.000Z","1,098.89","1,130.38","1,085.89","1,115.10","1.78","1.15","89,515,330,000"
"2010-01-04T06:00:00.000Z","1,116.56","1,150.45","1,071.59","1,073.87","-3.70","-4.32","90,947,580,000"
"2010-02-01T06:00:00.000Z","1,073.89","1,112.42","1,044.50","1,104.49","2.85","2.23","84,561,340,000"
"2010-03-01T06:00:00.000Z","1,105.36","1,180.69","1,105.36","1,169.43","5.88","5.26","103,683,550,000"
"2010-04-01T05:00:00.000Z","1,171.23","1,219.80","1,170.69","1,186.69","1.48","0.85","116,741,910,000"
"2010-05-03T05:00:00.000Z","1,188.58","1,205.13","1,040.78","1,089.41","-8.20","-8.82","127,662,780,000"
"2010-06-01T05:00:00.000Z","1,087.30","1,131.23","1,028.33","1,030.71","-5.39","-6.01","110,106,750,000"
"2010-07-01T05:00:00.000Z","1,031.10","1,120.95","1,010.91","1,101.60","6.88","6.25","94,778,110,000"
"2010-08-02T05:00:00.000Z","1,107.53","1,129.24","1,039.70","1,049.33","-4.74","-5.37","85,738,250,000"
"2010-09-01T05:00:00.000Z","1,049.72","1,157.16","1,049.72","1,141.20","8.76","8.13","79,589,450,000"
"2010-10-01T05:00:00.000Z","1,143.49","1,196.14","1,131.87","1,183.26","3.69","3.06","89,536,270,000"
"2010-11-01T05:00:00.000Z","1,185.71","1,227.08","1,173.00","1,180.55","-0.23","-0.85","87,151,070,000"
"2010-12-01T06:00:00.000Z","1,186.60","1,262.60","1,186.60","1,257.64","6.53","5.91","80,984,530,000"
"2011-01-03T06:00:00.000Z","1,257.62","1,302.67","1,257.62","1,286.12","2.26","1.64","92,164,940,000"
"2011-02-01T06:00:00.000Z","1,289.14","1,344.07","1,289.14","1,327.22","3.20","2.57","59,223,660,000"
"2011-03-01T06:00:00.000Z","1,328.64","1,332.28","1,249.05","1,325.83","-0.10","-0.73","89,507,640,000"
"2011-04-01T05:00:00.000Z","1,329.48","1,364.56","1,294.70","1,363.61","2.85","2.23","77,364,810,000"
"2011-05-02T05:00:00.000Z","1,365.21","1,370.58","1,311.80","1,345.20","-1.35","-1.97","81,708,980,000"
"2011-06-01T05:00:00.000Z","1,345.20","1,345.20","1,258.07","1,320.64","-1.83","-2.45","86,122,730,000"
"2011-07-01T05:00:00.000Z","1,320.64","1,356.48","1,282.86","1,292.28","-2.15","-2.77","81,102,170,000"
"2011-08-01T05:00:00.000Z","1,292.59","1,307.38","1,101.54","1,218.89","-5.68","-6.30","108,419,170,000"
"2011-09-01T05:00:00.000Z","1,219.12","1,229.29","1,114.22","1,131.42","-7.18","-7.80","102,786,820,000"
"2011-10-03T05:00:00.000Z","1,131.21","1,292.66","1,074.77","1,253.30","10.77","10.15","98,063,670,000"
"2011-11-01T05:00:00.000Z","1,251.00","1,277.55","1,158.66","1,246.96","-0.51","-1.13","84,275,050,000"
"2011-12-01T06:00:00.000Z","1,246.91","1,269.37","1,202.37","1,257.60","0.85","0.23","74,742,430,000"
"2012-01-03T06:00:00.000Z","1,258.86","1,333.47","1,258.86","1,312.41","4.36","3.74","79,567,560,000"
"2012-02-01T06:00:00.000Z","1,312.45","1,378.04","1,312.45","1,365.68","4.06","3.44","78,385,710,000"
"2012-03-01T06:00:00.000Z","1,365.90","1,419.15","1,340.03","1,408.47","3.13","2.51","83,899,660,000"
"2012-04-02T05:00:00.000Z","1,408.47","1,422.38","1,357.38","1,397.91","-0.75","-1.37","74,761,710,000"
"2012-05-01T05:00:00.000Z","1,397.86","1,415.32","1,291.98","1,310.33","-6.27","-6.89","86,920,490,000"
"2012-06-01T05:00:00.000Z","1,309.87","1,363.46","1,266.74","1,362.16","3.96","3.33","81,582,440,000"
"2012-07-02T05:00:00.000Z","1,362.33","1,391.74","1,325.41","1,379.32","1.26","0.64","73,103,810,000"
"2012-08-01T05:00:00.000Z","1,379.32","1,426.68","1,354.65","1,406.58","1.98","1.35","70,283,810,000"
"2012-09-04T05:00:00.000Z","1,406.54","1,474.51","1,396.56","1,440.67","2.42","1.80","69,784,280,000"
"2012-10-01T05:00:00.000Z","1,440.90","1,470.96","1,403.28","1,412.16","-1.98","-2.60","71,752,320,000"
"2012-11-01T05:00:00.000Z","1,412.20","1,434.27","1,343.35","1,416.18","0.28","-0.34","71,489,310,000"
"2012-12-03T06:00:00.000Z","1,416.34","1,448.00","1,398.11","1,426.19","0.71","0.08","66,388,180,000"
"2013-01-02T06:00:00.000Z","1,426.19","1,509.94","1,426.19","1,498.11","5.04","4.42","75,848,510,000"
"2013-02-01T06:00:00.000Z","1,498.11","1,530.94","1,485.01","1,514.68","1.11","0.48","69,273,480,000"
"2013-03-01T06:00:00.000Z","1,514.68","1,570.28","1,501.48","1,569.19","3.60","2.98","68,527,110,000"
"2013-04-01T05:00:00.000Z","1,569.18","1,597.57","1,536.03","1,597.57","1.81","1.19","77,098,000,000"
"2013-05-01T05:00:00.000Z","1,597.55","1,687.18","1,581.28","1,630.74","2.08","1.45","76,447,250,000"
"2013-06-03T05:00:00.000Z","1,631.71","1,654.19","1,560.33","1,606.28","-1.50","-2.12","74,946,790,000"
"2013-07-01T05:00:00.000Z","1,609.78","1,698.78","1,604.57","1,685.73","4.95","4.32","68,106,820,000"
"2013-08-01T05:00:00.000Z","1,689.42","1,709.67","1,627.47","1,632.97","-3.13","-3.75","64,802,810,000"
"2013-09-03T05:00:00.000Z","1,635.95","1,729.86","1,633.41","1,681.55","2.97","2.35","66,174,410,000"
"2013-10-01T05:00:00.000Z","1,682.41","1,775.22","1,646.47","1,756.54","4.46","3.84","76,647,400,000"
"2013-11-01T05:00:00.000Z","1,758.70","1,813.55","1,746.20","1,805.81","2.80","2.18","63,628,190,000"
"2013-12-02T06:00:00.000Z","1,806.55","1,849.44","1,767.99","1,848.36","2.36","1.73","64,958,820,000"
"2014-01-02T06:00:00.000Z","1,845.86","1,850.84","1,770.45","1,782.59","-3.56","-4.18","75,871,910,000"
"2014-02-03T06:00:00.000Z","1,782.68","1,867.92","1,737.92","1,859.45","4.31","3.69","69,725,590,000"
"2014-03-03T06:00:00.000Z","1,857.68","1,883.97","1,834.44","1,872.34","0.69","0.07","71,885,030,000"
"2014-04-01T05:00:00.000Z","1,873.96","1,897.28","1,814.36","1,883.95","0.62","0","71,595,810,000"
"2014-05-01T05:00:00.000Z","1,884.39","1,924.03","1,859.79","1,923.57","2.10","1.48","63,623,630,000"
"2014-06-02T05:00:00.000Z","1,923.87","1,968.17","1,915.98","1,960.23","1.91","1.28","63,283,380,000"
"2014-07-01T05:00:00.000Z","1,962.29","1,991.39","1,930.67","1,930.67","-1.51","-2.13","66,524,690,000"
"2014-08-01T05:00:00.000Z","1,929.80","2,005.04","1,904.78","2,003.37","3.77","3.14","58,131,140,000"
"2014-09-02T05:00:00.000Z","2,004.07","2,019.26","1,964.04","1,972.29","-1.55","-2.17","66,706,000,000"
"2014-10-01T05:00:00.000Z","1,971.44","2,018.19","1,820.66","2,018.05","2.32","1.70","93,714,040,000"
"2014-11-03T06:00:00.000Z","2,018.21","2,075.76","2,001.01","2,067.56","2.45","1.83","63,600,190,000"
"2014-12-01T06:00:00.000Z","2,065.78","2,093.55","1,972.56","2,058.90","-0.42","-1.04","80,743,820,000"
"2015-01-02T06:00:00.000Z","2,058.90","2,072.36","1,988.12","1,994.99","-3.10","-3.73","77,330,040,000"
"2015-02-02T06:00:00.000Z","1,996.67","2,119.59","1,980.90","2,104.50","5.49","4.87","68,775,560,000"
"2015-03-02T06:00:00.000Z","2,105.23","2,117.52","2,039.69","2,067.89","-1.74","-2.36","76,675,850,000"
"2015-04-01T05:00:00.000Z","2,067.63","2,125.92","2,048.38","2,085.51","0.85","0.23","72,060,940,000"
"2015-05-01T05:00:00.000Z","2,087.38","2,134.72","2,067.93","2,107.39","1.05","0.43","65,187,730,000"
"2015-06-01T05:00:00.000Z","2,108.64","2,129.87","2,056.32","2,063.11","-2.10","-2.72","73,213,980,000"
"2015-07-01T05:00:00.000Z","2,067.00","2,132.82","2,044.02","2,103.84","1.97","1.35","77,920,590,000"
"2015-08-03T05:00:00.000Z","2,104.49","2,112.66","1,867.01","1,972.18","-6.26","-6.88","84,626,790,000"
"2015-09-01T05:00:00.000Z","1,970.09","2,020.86","1,871.91","1,920.03","-2.64","-3.27","79,989,370,000"
"2015-10-01T05:00:00.000Z","1,919.65","2,094.32","1,893.70","2,079.36","8.30","7.68","85,844,900,000"
"2015-11-02T06:00:00.000Z","2,080.76","2,116.48","2,019.39","2,080.41","0.05","-0.57","75,943,590,000"
"2015-12-01T06:00:00.000Z","2,082.93","2,104.27","1,993.26","2,043.94","-1.75","-2.38","83,649,260,000"
"2016-01-04T06:00:00.000Z","2,038.20","2,038.20","1,812.29","1,940.24","-5.07","-5.70","92,409,770,000"
"2016-02-01T06:00:00.000Z","1,936.94","1,962.96","1,810.10","1,932.23","-0.41","-1.04","93,049,560,000"
"2016-03-01T06:00:00.000Z","1,937.09","2,072.21","1,937.09","2,059.74","6.60","5.98","92,639,420,000"
"2016-04-01T05:00:00.000Z","2,056.62","2,111.05","2,033.80","2,065.30","0.27","-0.35","81,124,990,000"
"2016-05-02T05:00:00.000Z","2,067.17","2,103.48","2,025.91","2,096.95","1.53","0.91","78,883,600,000"
"2016-06-01T05:00:00.000Z","2,093.94","2,120.55","1,991.68","2,098.86","0.09","-0.53","86,852,700,000"
"2016-07-01T05:00:00.000Z","2,099.34","2,177.09","2,074.02","2,173.60","3.56","2.94","69,530,250,000"
"2016-08-01T05:00:00.000Z","2,173.15","2,193.81","2,147.58","2,170.95","-0.12","-0.74","75,610,310,000"
"2016-09-01T05:00:00.000Z","2,171.33","2,187.87","2,119.12","2,168.27","-0.12","-0.75","77,023,620,000"
"2016-10-03T05:00:00.000Z","2,164.33","2,169.60","2,114.72","2,126.15","-1.94","-2.57","72,915,530,000"
"2016-11-01T05:00:00.000Z","2,128.68","2,214.10","2,083.79","2,198.81","3.42","2.79","88,445,380,000"
"2016-12-01T06:00:00.000Z","2,200.17","2,277.53","2,187.44","2,238.83","1.82","1.20","75,344,550,000"
"2017-01-03T06:00:00.000Z","2,251.57","2,300.99","2,245.13","2,278.87","1.79","1.17","70,576,420,000"
"2017-02-01T06:00:00.000Z","2,285.59","2,371.54","2,271.65","2,363.64","3.72","3.10","69,260,940,000"
"2017-03-01T06:00:00.000Z","2,380.13","2,400.98","2,322.25","2,362.72","-0.04","-0.66","81,664,010,000"
"2017-04-03T05:00:00.000Z","2,362.34","2,398.16","2,328.95","2,384.20","0.91","0.29","65,369,860,000"
"2017-05-01T05:00:00.000Z","2,388.50","2,418.71","2,352.72","2,411.80","1.16","0.53","79,719,460,000"
"2017-06-01T05:00:00.000Z","2,415.65","2,453.82","2,405.70","2,423.41","0.48","-0.14","81,078,810,000"
"2017-07-03T05:00:00.000Z","2,431.39","2,484.04","2,407.70","2,470.30","1.93","1.31","63,348,090,000"
"2017-08-01T05:00:00.000Z","2,477.10","2,490.87","2,417.35","2,471.65","0.05","-0.57","70,784,900,000"
"2017-09-01T05:00:00.000Z","2,474.42","2,519.44","2,446.55","2,519.36","1.93","1.31","66,624,120,000"
"2017-10-02T05:00:00.000Z","2,521.20","2,582.98","2,520.40","2,575.26","2.22","1.60","71,088,550,000"
"2017-11-01T05:00:00.000Z","2,583.21","2,657.74","2,557.45","2,647.58","2.81","2.19","73,416,960,000"
"2017-12-01T06:00:00.000Z","2,645.10","2,694.97","2,605.52","2,673.61","0.98","0.36","65,531,700,000"
"2018-01-02T06:00:00.000Z","2,683.73","2,872.87","2,682.36","2,823.81","5.62","5.00","77,318,690,000"
"2018-02-01T06:00:00.000Z","2,816.45","2,835.96","2,532.69","2,713.83","-3.89","-4.52","79,933,970,000"
"2018-03-01T06:00:00.000Z","2,715.22","2,801.90","2,585.89","2,640.87","-2.69","-3.31","76,803,890,000"
"2018-04-02T05:00:00.000Z","2,633.45","2,717.49","2,553.80","2,648.05","0.27","-0.35","70,194,700,000"
"2018-05-01T05:00:00.000Z","2,642.96","2,742.24","2,594.62","2,705.27","2.16","1.54","76,011,820,000"
"2018-06-01T05:00:00.000Z","2,718.70","2,791.47","2,691.99","2,718.37","0.48","-0.14","77,891,360,000"
"2018-07-02T05:00:00.000Z","2,704.95","2,848.03","2,698.95","2,816.29","3.60","2.98","64,898,300,000"
"2018-08-01T05:00:00.000Z","2,821.17","2,916.50","2,796.34","2,901.52","3.03","2.40","69,523,070,000"
"2018-09-04T05:00:00.000Z","2,896.96","2,940.91","2,864.12","2,913.98","0.43","-0.19","63,031,510,000"
"2018-10-01T05:00:00.000Z","2,926.29","2,939.86","2,603.54","2,711.74","-6.94","-7.56","91,930,980,000"
"2018-11-01T05:00:00.000Z","2,717.58","2,815.15","2,631.09","2,760.17","1.79","1.16","80,620,020,000"
"2018-12-03T06:00:00.000Z","2,790.50","2,800.18","2,346.58","2,506.85","-9.18","-9.80","84,162,180,000"
"2019-01-02T06:00:00.000Z","2,476.96","2,708.95","2,443.96","2,704.10","7.87","7.25","80,859,870,000"
"2019-02-01T06:00:00.000Z","2,702.32","2,813.49","2,681.83","2,784.49","2.97","2.35","70,638,770,000"
"2019-03-01T06:00:00.000Z","2,798.22","2,860.31","2,722.27","2,834.40","1.79","1.17","79,159,660,000"
"2019-04-01T05:00:00.000Z","2,848.63","2,949.52","2,848.63","2,945.83","3.93","3.31","70,090,370,000"
"2019-05-01T05:00:00.000Z","2,952.33","2,954.13","2,750.52","2,752.06","-6.58","-7.20","77,250,740,000"
"2019-06-03T05:00:00.000Z","2,751.53","2,964.15","2,728.81","2,941.76","6.89","6.27","71,250,630,000"
"2019-07-01T05:00:00.000Z","2,971.41","3,027.98","2,952.22","2,980.38","1.31","0.69","70,599,470,000"
"2019-08-01T05:00:00.000Z","2,980.32","3,013.59","2,822.12","2,926.46","-1.81","-2.43","80,269,220,000"
"2019-09-03T05:00:00.000Z","2,909.01","3,021.99","2,891.85","2,976.74","1.72","1.10","74,178,980,000"
"2019-10-01T05:00:00.000Z","2,983.69","3,050.10","2,855.94","3,037.56","2.04","1.42","77,720,640,000"
